genome_id	taxonomy_phylum	taxonomy_class	taxonomy_order	ecological_niche	lifestyle
Penicillium_coffeae_ANU01	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_concentricum_IBT_3081	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_coprophilum_IBT_35676	Ascomycota	Eurotiomycetes	Eurotiales	animal_pathogen	pathotroph
Penicillium_corylophilum_F5_1S_1A_F	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_cosmopolitanum_IBT_29677	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_crustosum_IBT_35664	Ascomycota	Eurotiomycetes	Eurotiales	endophyte	symbiotroph
Penicillium_crystallinum_NRRL_5082	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_daleae_IBT_16125	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_decumbens_NRRL_741	Ascomycota	Eurotiomycetes	Eurotiales	animal_pathogen	pathotroph
Penicillium_desertorum_IBT_17660	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_diatomitis_IBT_30728	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_digitatum_PdW03	Ascomycota	Eurotiomycetes	Eurotiales	plant_pathogen	pathotroph
Penicillium_dipodomyicola_IIF7SW-F2	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_egyptiacum	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_expansum_MD-8	Ascomycota	Eurotiomycetes	Eurotiales	plant_pathogen	pathotroph
Penicillium_fimorum_IBT_29495	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_flavigenum_IBT_14082	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_freii_IBT_34325	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_frequentans_IBT_35677	Ascomycota	Eurotiomycetes	Eurotiales	plant_pathogen	pathotroph
Penicillium_fructuariae-cellae_LH_A412	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_fuscoglaucum_Pf_T2	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_glabrum_DX136-07W	Ascomycota	Eurotiomycetes	Eurotiales	plant_pathogen	pathotroph
Penicillium_glycyrrhizacola_CGMCC_3.15273	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_goetzii_LH_A469	Ascomycota	Eurotiomycetes	Eurotiales	endophyte	symbiotroph
Penicillium_griseofulvum_PG3	Ascomycota	Eurotiomycetes	Eurotiales	animal_pathogen	pathotroph
Penicillium_griseoroseum_IF3SW-F1	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_herquei_HGN12.1C_12C	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_hetheringtonii_IBT_29057	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_hispanicum_IBT_35686	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_hordei_IBT_12815	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_italicum_GL-Gan1	Ascomycota	Eurotiomycetes	Eurotiales	plant_pathogen	pathotroph
Penicillium_janthinellum_NRRL_35451	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_lagena_IBT_129212	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_lividum_IBT_13676	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_longicatenatum_IBT_33135	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_maclennaniae_IBT_15551	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_macrosclerotiorum_IBT_26536	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_majusculum_IBT_35410	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_malachiteum_IBT_17515	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_manginii_IBT_31320	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_mononematosum_IBT_11891	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_nalgiovense	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_nordicum_UASWS_BFE487	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_nucicola_IBT_29836	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_occitanis_CL100	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_ochrochloron_RLS11	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_odoratum_IBT_22623	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_olsonii	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_oxalicum_HP7-1	Ascomycota	Eurotiomycetes	Eurotiales	plant_pathogen	pathotroph
Penicillium_palitans_F6_7S_1C_F	Ascomycota	Eurotiomycetes	Eurotiales	wood_saprotroph	saprotroph
Penicillium_pancosmium_MUM_23.27	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_paneum_M1707	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_paradoxum_IBT_22861	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_parvum_4-14b	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_paxilli_ATCC_26601	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_polonicum_KACC_93368	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_psychrosexuale_IBT_29551	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_pulvis_IBT_33274	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_raperi_F027	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_riverlandense_IBT_135883	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_robsamsonii_IBT_29466	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_rolfsii_F1880	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_roqueforti_LCP96_04111	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_rubens_IBT_27055	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_salamii	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_samsonianum_IBT_33392	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sclerotigenum	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sclerotiorum	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_silybi_G85	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_simplicissimum_A4	Ascomycota	Eurotiomycetes	Eurotiales	wood_saprotroph	saprotroph
Penicillium_solitum_IBT_25940	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_soppii_IBT_18220	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._32_TS-2023_32_TS-2023	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._91_TS-2023_91_TS-2023	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._B98-03_B98-03	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._BM32_BM32	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._BW_12_BW_12	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._BW_162_3FA_BW_162_3FA	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._BW_MB_BW_MB	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._C7_2024_C7_2024	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._CF01_CF01	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._CF05_CF05	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._CMV-2018d_IBT_12396	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._D2Mb_R2202	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._D9_D9	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._DT28_DT28	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._DV-2018c_IBT_19332	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._E22_E22	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._F2_2024_F2_2024	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._F50_F50	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._F51_F51	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._G339_G339	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._G342_G342	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._HKF2_HKF2	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._IBT_16267x_IBT_16267x	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._IBT_18751x_IBT_18751x	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._IBT_31633x_IBT_31633x	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._IBT_35674x_IBT_35674x	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._M121-12C_M121-12C	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._MA_6036_MA_6036	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._MA_6040_MA_6040	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._MBC_424_MBC_424	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._MBC_428_MBC_428	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._MT2_MMC-2018_MT2_MMC-2018	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._MT45_MT45	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._MYA5_MYA5	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._OUCMDZ-019_OUCMDZ-019	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._PF2412A_R1202D	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._PG106-07D_PG106-07D	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._PG113-03A_PG113-03A	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._PG115-01_PG115-01	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._PH3801_S1316	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._PT4103_D2Mb	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._R1202D_S1126A	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._R2202_2NP930A	Ascomycota	Pichiomycetes	Serinales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._S103-07_S103-07	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._S1126A_PH3801	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._S1316_R2504	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._SPG-F1_SPG-F1	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._SPG-F15_SPG-F15	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._VS_AB_III_KN_VS_AB_III_KN	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._VS_AB_III_KN_1_VS_AB_III_KN_1	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._VS_I_D_KN_VS_I_D_KN	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._VS_I_D_KN_3_VS_I_D_KN_3	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._WT45_WT45	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sp._str._#12_#12	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_steckii_P2648	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_subrubescens_IBT_31985	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_sumatraense_AQ67100	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_tannophilum_IBT_21756	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_taxi_IBT_34144	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_thymicola_DAOM_180753	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_turbatum_BLH34	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_ucsense_S1M29	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_verhagenii_IBT_33310	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_verrucosum_IBT_35672	Ascomycota	Eurotiomycetes	Eurotiales	animal_pathogen	pathotroph
Penicillium_viridicatum_IBT_34249	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_vulpinum_IBT_29486	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Penicillium_waksmanii_IBT_27052	Ascomycota	Eurotiomycetes	Eurotiales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Peniophora_incarnata_T-7	Basidiomycota	Agaricomycetes	Russulales	wood_saprotroph	pathotroph_saprotroph
Peniophora_sp._CBMAI_1063	Basidiomycota	Agaricomycetes	Russulales	wood_saprotroph	pathotroph_saprotroph
Peniophora_sp._CONT_CONT	Basidiomycota	Agaricomycetes	Russulales	wood_saprotroph	pathotroph_saprotroph
Peribolospora_baueri_DAOMC_252473	Basidiomycota	Peribolosporomycetes	Peribolosporales		
Peribolospora_kevripleyi_DAOMC_252470	Basidiomycota	Peribolosporomycetes	Peribolosporales		
Periconia_digitata_CNCM_I-4278	Ascomycota	Dothideomycetes	Pleosporales	endophyte	pathotroph_symbiotroph
Periconia_macrospinosa_DSE2036	Ascomycota	Dothideomycetes	Pleosporales	endophyte	symbiotroph
Periconia_sp._R9002_R9002	Ascomycota	Dothideomycetes	Pleosporales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Periconia_sp._TS-2_TS-2	Ascomycota	Dothideomycetes	Pleosporales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Periglandula_ipomoeae_IasaF13	Ascomycota	Sordariomycetes	Hypocreales	endophyte	saprotroph_symbiotroph
Pestalotiopsis_fici_W106-1	Ascomycota	Sordariomycetes	Xylariales	plant_pathogen	pathotroph
Pestalotiopsis_neglecta_YJ-3	Ascomycota	Sordariomycetes	Xylariales	plant_pathogen	pathotroph
Pestalotiopsis_sp._9143b_9143b	Ascomycota	Sordariomycetes	Xylariales	plant_pathogen	pathotroph
Pestalotiopsis_sp._CR013_cr013	Ascomycota	Sordariomycetes	Xylariales	plant_pathogen	pathotroph
Pestalotiopsis_sp._DP-2020a_sempervirens	Ascomycota	Sordariomycetes	Xylariales	plant_pathogen	pathotroph
Pestalotiopsis_sp._IQ-011_IQ-011	Ascomycota	Sordariomycetes	Xylariales	plant_pathogen	pathotroph
Pestalotiopsis_sp._JCM_9685_JCM_9685	Ascomycota	Sordariomycetes	Xylariales	plant_pathogen	pathotroph
Pestalotiopsis_sp._LF_19_12_LF_19_12	Ascomycota	Sordariomycetes	Xylariales	plant_pathogen	pathotroph
Pestalotiopsis_sp._MUOB_440515_MUOB_440515	Ascomycota	Sordariomycetes	Xylariales	plant_pathogen	pathotroph
Pestalotiopsis_sp._NC0098_NC0098	Ascomycota	Sordariomycetes	Xylariales	plant_pathogen	pathotroph
Peterozyma_toletana_NRRL_YB-4247	Ascomycota	Pichiomycetes	Alaninales	undefined_saprotroph	saprotroph
Peterozyma_xylosa_NRRL_Y-12939	Ascomycota	Pichiomycetes	Alaninales	undefined_saprotroph	saprotroph
Pezicula_carpinea_CBS_923.96	Ascomycota	Leotiomycetes	Helotiales	endophyte	pathotroph_saprotroph_symbiotroph
Pezicula_neosporulosa_M44	Ascomycota	Leotiomycetes	Helotiales	endophyte	pathotroph_saprotroph_symbiotroph
Pezicula_radicicola_NRRL_12192	Ascomycota	Leotiomycetes	Helotiales	endophyte	pathotroph_saprotroph_symbiotroph
Pezicula_rhizophila_FLR13	Ascomycota	Leotiomycetes	Helotiales	endophyte	pathotroph_saprotroph_symbiotroph
Peziza_echinospora_CBS_144458	Ascomycota	Pezizomycetes	Pezizales	undefined_saprotroph	saprotroph_symbiotroph
Pezizomycotina_sp._M70-01Q_M70-01Q	Ascomycota	Sordariomycetes			
Phaeoacremonium_minimum_UCRPA7	Ascomycota	Sordariomycetes	Togniniales	plant_pathogen	pathotroph
Phaeolepiota_aurea_DBG-24031	Basidiomycota	Agaricomycetes	Agaricales	undefined_saprotroph	saprotroph
Phaeomoniella_chlamydospora_UCRPC4	Ascomycota	Eurotiomycetes	Phaeomoniellales	plant_pathogen	pathotroph
Phaeophleospora_eucalypticola_FKII-L3-CM-PAB3	Ascomycota	Dothideomycetes	Mycosphaerellales	plant_pathogen	pathotroph
Phaeosphaeria_sp._A1_3.1a_A1_3.1a	Ascomycota	Dothideomycetes	Pleosporales	plant_saprotroph	pathotroph_saprotroph_symbiotroph
Phaeosphaeria_sp._H6.2b_H6.2b	Ascomycota	Dothideomycetes	Pleosporales	plant_saprotroph	pathotroph_saprotroph_symbiotroph
Phaeosphaeria_sp._MPI-PUGE-AT-0046c_MPI-PUGE-AT-0046c	Ascomycota	Dothideomycetes	Pleosporales	plant_saprotroph	pathotroph_saprotroph_symbiotroph
Phaeosphaeriaceae_sp.	Ascomycota	Dothideomycetes	Pleosporales	fungal_parasite	pathotroph_saprotroph
Phaeosphaeriaceae_sp._PMI808_PMI808	Ascomycota	Dothideomycetes	Pleosporales	fungal_parasite	pathotroph_saprotroph
Phaeotremella_fagi_JCM_13614	Basidiomycota	Tremellomycetes	Tremellales	fungal_parasite	pathotroph
Phaeotremella_pseudofoliacea_JCM_11330	Basidiomycota	Tremellomycetes	Tremellales	fungal_parasite	pathotroph
Phaeotremella_skinneri_JCM_9039	Basidiomycota	Tremellomycetes	Tremellales	fungal_parasite	pathotroph
Phaffia_australis_CBS_14095	Basidiomycota	Tremellomycetes	Cystofilobasidiales	undefined_saprotroph	saprotroph
Phaffia_rhodozyma_CBS_6938	Basidiomycota	Tremellomycetes	Cystofilobasidiales	undefined_saprotroph	saprotroph
Phaffia_tasmanica_CBS_14096	Basidiomycota	Tremellomycetes	Cystofilobasidiales	undefined_saprotroph	saprotroph
Phaffomyces_antillensis_NRRL_Y-12881	Ascomycota	Saccharomycetes	Phaffomycetales	plant_pathogen	pathotroph_saprotroph
